category,item,variety,price,unit,month,year
vegetable,rocket,rocket,4.69,kg,6,2018
vegetable,mixed_babyleaf_salad,pillow_pack,4.83,kg,6,2018
vegetable,onion,bulb_brown,0.43,kg,6,2018
vegetable,onion,bulb_red,0.53,kg,6,2018
vegetable,onion,saladspring,0.24,kg,6,2018
vegetable,turnip,turnip,0.69,kg,6,2018
vegetable,parsnips,all_varieties,0.86,kg,6,2018
vegetable,peas,shelling_all_varieties,2.26,kg,6,2018
vegetable,rhubarb,outdoor,1.32,kg,6,2018
vegetable,spinach_leaf,loose_bunches,1.22,kg,6,2018
vegetable,tomatoes,round,0.85,kg,6,2018
vegetable,tomatoes,vine,0.84,kg,6,2018
vegetable,tomatoes,cherry,0.81,kg,6,2018
vegetable,tomatoes,plum,0.6,kg,6,2018
vegetable,watercress,pillow_packs,7.15,kg,6,2018
cut_flowers,alstromeria,indoor,0.3,stem,6,2018
cut_flowers,sweet_williams,sweet_williams,0.07,stem,6,2018
cut_flowers,gladioli,all_varieties,0.22,stem,6,2018
cut_flowers,lillies,oriental,0.74,stem,6,2018
cut_flowers,peony,peony,0.3,stem,6,2018
fruit,apples,bramleys_seedling,1.08,kg,6,2018
fruit,cherries,all,4.85,kg,6,2018
fruit,gooseberries,gooseberries,3.43,kg,6,2018
fruit,raspberries,raspberries,4.96,kg,6,2018
fruit,strawberries,strawberries,2.07,kg,6,2018
vegetable,asparagus,asparagus,6.74,kg,6,2018
vegetable,beans,broad,1.62,kg,6,2018
vegetable,beetroot,beetroot,0.49,kg,6,2018
vegetable,pak_choi,pak_choi,1.91,kg,6,2018
vegetable,curly_kale,curly_kale,2.91,kg,6,2018
vegetable,cabbage,red,0.36,kg,6,2018
vegetable,cabbage,savoy,0.48,head,6,2018
vegetable,spring_greens,prepacked,0.98,kg,6,2018
vegetable,cabbage,summer_autumn_pointed,0.51,kg,6,2018
vegetable,cabbage,white,0.31,kg,6,2018
vegetable,cabbage,round_green_other,0.45,head,6,2018
vegetable,calabrese,calabrese,1.4,kg,6,2018
vegetable,capsicum,red,1.4,kg,6,2018
vegetable,capsicum,yelloworange,1.9,kg,6,2018
vegetable,carrots,topped_washed,0.67,kg,6,2018
vegetable,cauliflower,all,0.78,head,6,2018
vegetable,celery,all_washed,0.77,kg,6,2018
vegetable,celeriac,celeriac,0.62,kg,6,2018
vegetable,coriander,coriander,2.24,kg,6,2018
vegetable,courgettes,courgettes,0.85,kg,6,2018
vegetable,cucumbers,cucumbers,0.84,kg,6,2018
vegetable,lettuce,butterhead_indoor,0.32,head,6,2018
vegetable,lettuce,cos,0.49,head,6,2018
vegetable,lettuce,crisp_iceberg_type,0.36,head,6,2018
vegetable,lettuce,little_gem,0.54,twin,6,2018
vegetable,rocket,rocket,5.48,kg,6,2018
vegetable,mixed_babyleaf_salad,pillow_pack,4.46,kg,6,2018
vegetable,onion,bulb_brown,0.51,kg,6,2018
vegetable,onion,bulb_red,0.25,kg,6,2018
vegetable,onion,saladspring,0.26,kg,6,2018
vegetable,turnip,turnip,1.27,kg,6,2018
vegetable,parsnips,all_varieties,0.8,kg,6,2018
vegetable,peas,shelling_all_varieties,2.05,kg,6,2018
vegetable,rhubarb,forced,3.67,kg,6,2018
vegetable,rhubarb,outdoor,1.33,kg,6,2018
vegetable,spinach_leaf,loose_bunches,1.55,kg,6,2018
vegetable,tomatoes,round,0.72,kg,6,2018
vegetable,tomatoes,vine,0.82,kg,6,2018
vegetable,tomatoes,cherry,1.55,kg,6,2018
vegetable,tomatoes,plum,0.6,kg,6,2018
vegetable,watercress,pillow_packs,7.18,kg,6,2018
cut_flowers,alstromeria,indoor,0.3,stem,6,2018
cut_flowers,sweet_williams,sweet_williams,0.08,stem,6,2018
cut_flowers,lillies,oriental,0.7,stem,6,2018
cut_flowers,peony,peony,0.39,stem,6,2018
pot_plants,geranium,9_cm,0.63,unit,6,2018
pot_plants,geranium,13_cm,0.8,unit,6,2018
fruit,apples,bramleys_seedling,1.09,kg,6,2018
fruit,gooseberries,gooseberries,4.16,kg,6,2018
fruit,raspberries,raspberries,1.89,kg,6,2018
fruit,strawberries,strawberries,2.39,kg,6,2018
vegetable,asparagus,asparagus,6.22,kg,6,2018
vegetable,beans,broad,1.79,kg,6,2018
vegetable,beetroot,beetroot,0.47,kg,6,2018
vegetable,pak_choi,pak_choi,2.26,kg,6,2018
vegetable,curly_kale,curly_kale,2.8,kg,6,2018
vegetable,cabbage,red,0.33,kg,6,2018
vegetable,spring_greens,prepacked,1.06,kg,6,2018
vegetable,cabbage,summer_autumn_pointed,0.61,kg,6,2018
vegetable,cabbage,white,0.31,kg,6,2018
vegetable,cabbage,round_green_other,0.45,head,6,2018
vegetable,calabrese,calabrese,1.63,kg,6,2018
vegetable,capsicum,green,1.47,kg,6,2018
vegetable,capsicum,red,1.2,kg,6,2018
vegetable,carrots,topped_washed,0.65,kg,6,2018
vegetable,cauliflower,all,0.79,head,6,2018
vegetable,celery,all_washed,0.85,kg,6,2018
vegetable,celeriac,celeriac,0.64,kg,6,2018
vegetable,coriander,coriander,2.12,kg,6,2018
vegetable,courgettes,courgettes,1.1,kg,6,2018
vegetable,cucumbers,cucumbers,0.88,kg,6,2018
vegetable,leeks,trimmed,1.09,kg,6,2018
vegetable,lettuce,butterhead_indoor,0.32,head,6,2018
vegetable,lettuce,cos,0.58,head,6,2018
vegetable,lettuce,crisp_iceberg_type,0.42,head,6,2018
vegetable,lettuce,little_gem,0.56,twin,6,2018
vegetable,rocket,rocket,5.38,kg,6,2018
vegetable,mixed_babyleaf_salad,pillow_pack,4.91,kg,6,2018
vegetable,onion,bulb_brown,0.4,kg,6,2018
vegetable,onion,bulb_red,0.45,kg,6,2018
vegetable,onion,saladspring,0.23,kg,6,2018
vegetable,turnip,turnip,1.63,kg,6,2018
vegetable,parsnips,all_varieties,0.81,kg,6,2018
vegetable,peas,shelling_all_varieties,1.98,kg,6,2018
vegetable,rhubarb,outdoor,1.34,kg,6,2018
vegetable,spinach_leaf,loose_bunches,1.3,kg,6,2018
vegetable,tomatoes,round,0.83,kg,6,2018
vegetable,tomatoes,vine,0.99,kg,6,2018
vegetable,tomatoes,cherry,1.57,kg,6,2018
vegetable,tomatoes,plum,0.55,kg,6,2018
vegetable,watercress,pillow_packs,9.51,kg,6,2018
cut_flowers,alstromeria,indoor,0.26,stem,6,2018
cut_flowers,sweet_williams,sweet_williams,0.07,stem,6,2018
cut_flowers,lillies,oriental,0.8,stem,6,2018
cut_flowers,peony,peony,0.71,stem,6,2018
cut_flowers,stocks,stocks,0.75,stem,6,2018
pot_plants,geranium,9_cm,0.6,unit,6,2018
pot_plants,geranium,13_cm,0.75,unit,6,2018
fruit,apples,bramleys_seedling,1.04,kg,6,2018
fruit,gooseberries,gooseberries,5.99,kg,6,2018
fruit,raspberries,raspberries,2.56,kg,6,2018
fruit,strawberries,strawberries,2.15,kg,6,2018
vegetable,asparagus,asparagus,4.3,kg,6,2018
vegetable,beans,broad,1.99,kg,6,2018
vegetable,beetroot,beetroot,0.44,kg,6,2018
vegetable,pak_choi,pak_choi,2.13,kg,6,2018
vegetable,curly_kale,curly_kale,2.61,kg,6,2018
vegetable,cabbage,red,0.35,kg,6,2018
vegetable,spring_greens,prepacked,1.15,kg,6,2018
vegetable,cabbage,summer_autumn_pointed,0.68,kg,6,2018
vegetable,cabbage,white,0.31,kg,6,2018
vegetable,cabbage,round_green_other,0.47,head,6,2018
vegetable,calabrese,calabrese,1.83,kg,6,2018
vegetable,carrots,topped_washed,0.58,kg,6,2018
vegetable,cauliflower,all,0.83,head,6,2018
vegetable,celery,all_washed,0.88,kg,6,2018
vegetable,celeriac,celeriac,0.62,kg,6,2018
vegetable,coriander,coriander,2.12,kg,6,2018
vegetable,courgettes,courgettes,1.21,kg,6,2018
vegetable,cucumbers,cucumbers,0.9,kg,6,2018
vegetable,leeks,trimmed,1.1,kg,6,2018
vegetable,lettuce,butterhead_indoor,0.32,head,6,2018
vegetable,lettuce,cos,0.56,head,6,2018
vegetable,lettuce,crisp_iceberg_type,0.4,head,6,2018
vegetable,lettuce,little_gem,0.54,twin,6,2018
vegetable,rocket,rocket,5.43,kg,6,2018
vegetable,mixed_babyleaf_salad,pillow_pack,4.83,kg,6,2018
vegetable,onion,bulb_brown,0.41,kg,6,2018
vegetable,onion,bulb_red,0.48,kg,6,2018
vegetable,onion,saladspring,0.24,kg,6,2018
vegetable,turnip,turnip,1.96,kg,6,2018
vegetable,parsnips,all_varieties,0.69,kg,6,2018
vegetable,peas,shelling_all_varieties,2.27,kg,6,2018
vegetable,rhubarb,outdoor,1.44,kg,6,2018
vegetable,spinach_leaf,loose_bunches,1.13,kg,6,2018
vegetable,tomatoes,round,0.84,kg,6,2018
vegetable,tomatoes,vine,1.07,kg,6,2018
vegetable,tomatoes,cherry,1.52,kg,6,2018
vegetable,tomatoes,plum,0.57,kg,6,2018
vegetable,watercress,pillow_packs,9.54,kg,6,2018
cut_flowers,alstromeria,indoor,0.29,stem,6,2018
cut_flowers,sweet_williams,sweet_williams,0.07,stem,6,2018
cut_flowers,lillies,oriental,0.63,stem,6,2018
cut_flowers,peony,peony,0.42,stem,6,2018
cut_flowers,stocks,stocks,0.75,stem,6,2018
pot_plants,geranium,13_cm,0.92,unit,6,2018
fruit,apples,bramleys_seedling,1.13,kg,6,2018
fruit,raspberries,raspberries,8,kg,6,2018
fruit,strawberries,strawberries,2.43,kg,6,2018
vegetable,asparagus,asparagus,3.89,kg,6,2018
vegetable,beans,broad,1.87,kg,6,2018
vegetable,beetroot,beetroot,0.45,kg,6,2018
vegetable,pak_choi,pak_choi,2.16,kg,6,2018
vegetable,curly_kale,curly_kale,2.52,kg,6,2018
vegetable,cabbage,red,0.34,kg,6,2018
vegetable,spring_greens,prepacked,1.17,kg,6,2018
vegetable,cabbage,summer_autumn_pointed,0.59,kg,6,2018
vegetable,cabbage,white,0.32,kg,6,2018
vegetable,cabbage,round_green_other,0.55,head,6,2018
vegetable,calabrese,calabrese,1.7,kg,6,2018
vegetable,carrots,topped_washed,0.57,kg,6,2018
vegetable,cauliflower,all,0.66,head,6,2018
vegetable,celery,all_washed,0.88,kg,6,2018
vegetable,celeriac,celeriac,0.6,kg,6,2018
vegetable,coriander,coriander,1.89,kg,6,2018
vegetable,cucumbers,cucumbers,0.96,kg,6,2018
vegetable,leeks,trimmed,1.07,kg,6,2018
vegetable,lettuce,butterhead_indoor,0.33,head,6,2018
vegetable,lettuce,cos,0.56,head,6,2018
vegetable,lettuce,crisp_iceberg_type,0.4,head,6,2018
vegetable,lettuce,little_gem,0.55,twin,6,2018
vegetable,rocket,rocket,5.73,kg,6,2018
vegetable,mixed_babyleaf_salad,pillow_pack,5.15,kg,6,2018
vegetable,onion,bulb_brown,0.44,kg,6,2018
vegetable,onion,bulb_red,0.51,kg,6,2018
vegetable,onion,saladspring,0.24,kg,6,2018
vegetable,swede,swede,0.17,kg,6,2018
vegetable,turnip,turnip,2.1,kg,6,2018
vegetable,parsnips,all_varieties,0.7,kg,6,2018
vegetable,rhubarb,forced,3.49,kg,6,2018
vegetable,rhubarb,outdoor,1.46,kg,6,2018
vegetable,spinach_leaf,loose_bunches,1.23,kg,6,2018
vegetable,tomatoes,round,0.84,kg,6,2018
vegetable,tomatoes,vine,1.18,kg,6,2018
vegetable,tomatoes,cherry,1.7,kg,6,2018
vegetable,watercress,pillow_packs,9.51,kg,6,2018
cut_flowers,alstromeria,indoor,0.29,stem,6,2018
cut_flowers,sweet_williams,sweet_williams,0.07,stem,6,2018
cut_flowers,lillies,oriental,0.71,stem,6,2018
cut_flowers,peony,peony,0.44,stem,6,2018
cut_flowers,stocks,stocks,0.64,stem,6,2018
pot_plants,geranium,13_cm,0.99,unit,6,2018
fruit,apples,bramleys_seedling,1.05,kg,5,2018
fruit,strawberries,strawberries,2.57,kg,5,2018
vegetable,asparagus,asparagus,5.53,kg,5,2018
vegetable,beetroot,beetroot,0.49,kg,5,2018
vegetable,pak_choi,pak_choi,2.79,kg,5,2018
vegetable,curly_kale,curly_kale,2.34,kg,5,2018
vegetable,cabbage,red,0.34,kg,5,2018
vegetable,cabbage,savoy,0.4,head,5,2018
vegetable,spring_greens,prepacked,1.24,kg,5,2018
vegetable,cabbage,summer_autumn_pointed,0.57,kg,5,2018
vegetable,cabbage,white,0.33,kg,5,2018
vegetable,cabbage,round_green_other,0.47,head,5,2018
vegetable,capsicum,red,1.8,kg,5,2018
vegetable,carrots,topped_washed,0.58,kg,5,2018
vegetable,cauliflower,all,0.64,head,5,2018
vegetable,celery,all_washed,0.88,kg,5,2018
vegetable,celeriac,celeriac,0.64,kg,5,2018
vegetable,coriander,coriander,1.45,kg,5,2018
vegetable,cucumbers,cucumbers,0.95,kg,5,2018
vegetable,leeks,trimmed,1.05,kg,5,2018
vegetable,lettuce,butterhead_indoor,0.33,head,5,2018
vegetable,lettuce,cos,0.65,head,5,2018
vegetable,lettuce,crisp_iceberg_type,0.58,head,5,2018
vegetable,lettuce,little_gem,0.59,twin,5,2018
vegetable,rocket,rocket,5,kg,5,2018
vegetable,mixed_babyleaf_salad,pillow_pack,5,kg,5,2018
vegetable,onion,bulb_brown,0.53,kg,5,2018
vegetable,onion,bulb_red,0.53,kg,5,2018
vegetable,onion,saladspring,0.26,kg,5,2018
vegetable,swede,swede,0.16,kg,5,2018
vegetable,turnip,turnip,2,kg,5,2018
vegetable,parsnips,all_varieties,0.69,kg,5,2018
vegetable,rhubarb,forced,3.25,kg,5,2018
vegetable,rhubarb,outdoor,1.93,kg,5,2018
vegetable,spinach_leaf,loose_bunches,1.15,kg,5,2018
vegetable,tomatoes,round,0.98,kg,5,2018
vegetable,tomatoes,vine,1.37,kg,5,2018
vegetable,tomatoes,cherry,2.15,kg,5,2018
vegetable,watercress,pillow_packs,10.51,kg,5,2018
cut_flowers,alstromeria,indoor,0.26,stem,5,2018
cut_flowers,peony,peony,0.43,stem,5,2018
cut_flowers,tulips,tulips,0.14,stem,5,2018
fruit,apples,bramleys_seedling,1.08,kg,5,2018
fruit,apples,gala,0.83,kg,5,2018
fruit,strawberries,strawberries,2.26,kg,5,2018
vegetable,asparagus,asparagus,5.09,kg,5,2018
vegetable,beetroot,beetroot,0.48,kg,5,2018
vegetable,pak_choi,pak_choi,2.43,kg,5,2018
vegetable,curly_kale,curly_kale,2.31,kg,5,2018
vegetable,cabbage,red,0.34,kg,5,2018
vegetable,cabbage,savoy,0.35,head,5,2018
vegetable,spring_greens,prepacked,1.24,kg,5,2018
vegetable,cabbage,summer_autumn_pointed,0.63,kg,5,2018
vegetable,cabbage,white,0.33,kg,5,2018
vegetable,cabbage,round_green_other,0.33,head,5,2018
vegetable,carrots,topped_washed,0.52,kg,5,2018
vegetable,cauliflower,all,0.64,head,5,2018
vegetable,celery,all_washed,0.88,kg,5,2018
vegetable,celeriac,celeriac,0.69,kg,5,2018
vegetable,coriander,coriander,2.11,kg,5,2018
vegetable,cucumbers,cucumbers,1.02,kg,5,2018
vegetable,leeks,trimmed,1.01,kg,5,2018
vegetable,lettuce,butterhead_indoor,0.35,head,5,2018
vegetable,lettuce,cos,0.77,head,5,2018
vegetable,lettuce,crisp_iceberg_type,0.37,head,5,2018
vegetable,lettuce,little_gem,0.6,twin,5,2018
vegetable,rocket,rocket,5,kg,5,2018
vegetable,mixed_babyleaf_salad,pillow_pack,5,kg,5,2018
vegetable,onion,bulb_brown,0.41,kg,5,2018
vegetable,onion,bulb_red,0.51,kg,5,2018
vegetable,onion,saladspring,0.24,kg,5,2018
vegetable,swede,swede,0.16,kg,5,2018
vegetable,parsnips,all_varieties,0.75,kg,5,2018
vegetable,rhubarb,forced,3.22,kg,5,2018
vegetable,rhubarb,outdoor,1.9,kg,5,2018
vegetable,spinach_leaf,loose_bunches,1.02,kg,5,2018
vegetable,tomatoes,round,1.07,kg,5,2018
vegetable,tomatoes,vine,1.36,kg,5,2018
vegetable,tomatoes,cherry,2.17,kg,5,2018
vegetable,watercress,pillow_packs,10.41,kg,5,2018
cut_flowers,alstromeria,indoor,0.26,stem,5,2018
cut_flowers,tulips,tulips,0.17,stem,5,2018
pot_plants,geranium,9_cm,0.8,unit,5,2018
pot_plants,geranium,13_cm,1.12,unit,5,2018
fruit,apples,bramleys_seedling,0.97,kg,5,2018
fruit,apples,gala,0.94,kg,5,2018
fruit,apples,other_late_season,1.37,kg,5,2018
fruit,strawberries,strawberries,1.98,kg,5,2018
vegetable,asparagus,asparagus,5.37,kg,5,2018
vegetable,beetroot,beetroot,0.48,kg,5,2018
vegetable,pak_choi,pak_choi,2.53,kg,5,2018
vegetable,curly_kale,curly_kale,2.02,kg,5,2018
vegetable,cabbage,red,0.36,kg,5,2018
vegetable,cabbage,savoy,0.39,head,5,2018
vegetable,spring_greens,prepacked,1.23,kg,5,2018
vegetable,cabbage,white,0.32,kg,5,2018
vegetable,cabbage,round_green_other,0.35,head,5,2018
vegetable,capsicum,red,0.65,kg,5,2018
vegetable,carrots,topped_washed,0.49,kg,5,2018
vegetable,cauliflower,all,0.58,head,5,2018
vegetable,celeriac,celeriac,0.65,kg,5,2018
vegetable,coriander,coriander,0.95,kg,5,2018
vegetable,cucumbers,cucumbers,0.87,kg,5,2018
vegetable,leeks,trimmed,1.06,kg,5,2018
vegetable,lettuce,butterhead_indoor,0.35,head,5,2018
vegetable,lettuce,cos,0.56,head,5,2018
vegetable,lettuce,little_gem,0.68,twin,5,2018
vegetable,rocket,rocket,4.75,kg,5,2018
vegetable,mixed_babyleaf_salad,pillow_pack,4.75,kg,5,2018
vegetable,onion,bulb_brown,0.37,kg,5,2018
vegetable,onion,bulb_red,0.46,kg,5,2018
vegetable,onion,saladspring,0.28,kg,5,2018
vegetable,swede,swede,0.15,kg,5,2018
vegetable,parsnips,all_varieties,0.68,kg,5,2018
vegetable,rhubarb,forced,2.73,kg,5,2018
vegetable,rhubarb,outdoor,1.99,kg,5,2018
vegetable,spinach_leaf,loose_bunches,1.01,kg,5,2018
vegetable,tomatoes,round,1.22,kg,5,2018
vegetable,tomatoes,vine,1.73,kg,5,2018
vegetable,tomatoes,cherry,1.97,kg,5,2018
vegetable,tomatoes,plum,1.14,kg,5,2018
vegetable,watercress,pillow_packs,10.4,kg,5,2018
cut_flowers,alstromeria,indoor,0.27,stem,5,2018
cut_flowers,tulips,tulips,0.17,stem,5,2018
pot_plants,geranium,9_cm,0.8,unit,5,2018
pot_plants,geranium,13_cm,1,unit,5,2018
fruit,apples,bramleys_seedling,0.87,kg,5,2018
fruit,apples,gala,0.92,kg,5,2018
fruit,apples,other_late_season,1.57,kg,5,2018
fruit,pears,conference,0.94,kg,5,2018
fruit,strawberries,strawberries,2.05,kg,5,2018
vegetable,asparagus,asparagus,5.83,kg,5,2018
vegetable,beetroot,beetroot,0.48,kg,5,2018
vegetable,pak_choi,pak_choi,2.66,kg,5,2018
vegetable,curly_kale,curly_kale,2.19,kg,5,2018
vegetable,cabbage,red,0.35,kg,5,2018
vegetable,cabbage,savoy,0.39,head,5,2018
vegetable,spring_greens,prepacked,1.31,kg,5,2018
vegetable,cabbage,white,0.33,kg,5,2018
vegetable,cabbage,round_green_other,0.37,head,5,2018
vegetable,capsicum,red,0.65,kg,5,2018
vegetable,carrots,topped_washed,0.47,kg,5,2018
vegetable,cauliflower,all,0.58,head,5,2018
vegetable,celeriac,celeriac,0.65,kg,5,2018
vegetable,coriander,coriander,1.05,kg,5,2018
vegetable,cucumbers,cucumbers,0.82,kg,5,2018
vegetable,leeks,trimmed,1.05,kg,5,2018
vegetable,lettuce,butterhead_indoor,0.34,head,5,2018
vegetable,lettuce,cos,0.56,head,5,2018
vegetable,lettuce,little_gem,0.71,twin,5,2018
vegetable,rocket,rocket,4.75,kg,5,2018
vegetable,mixed_babyleaf_salad,pillow_pack,4.75,kg,5,2018
vegetable,onion,bulb_brown,0.34,kg,5,2018
vegetable,onion,bulb_red,0.48,kg,5,2018
vegetable,onion,saladspring,0.29,kg,5,2018
vegetable,swede,swede,0.15,kg,5,2018
vegetable,parsnips,all_varieties,0.7,kg,5,2018
vegetable,rhubarb,forced,3.18,kg,5,2018
vegetable,rhubarb,outdoor,1.43,kg,5,2018
vegetable,spinach_leaf,loose_bunches,1.05,kg,5,2018
vegetable,tomatoes,round,1.15,kg,5,2018
vegetable,tomatoes,vine,2.02,kg,5,2018
vegetable,tomatoes,cherry,2.08,kg,5,2018
vegetable,watercress,pillow_packs,10.53,kg,5,2018
cut_flowers,alstromeria,indoor,0.26,stem,5,2018
cut_flowers,tulips,tulips,0.18,stem,5,2018
fruit,apples,bramleys_seedling,0.89,kg,4,2018
fruit,apples,gala,0.88,kg,4,2018
fruit,apples,other_late_season,1.83,kg,4,2018
fruit,pears,conference,1.09,kg,4,2018
fruit,strawberries,strawberries,3.47,kg,4,2018
vegetable,asparagus,asparagus,7.81,kg,4,2018
vegetable,beetroot,beetroot,0.47,kg,4,2018
vegetable,brussels_sprouts,brussels_sprouts,0.75,kg,4,2018
vegetable,pak_choi,pak_choi,2.63,kg,4,2018
vegetable,curly_kale,curly_kale,2.2,kg,4,2018
vegetable,cabbage,red,0.36,kg,4,2018
vegetable,cabbage,savoy,0.39,head,4,2018
vegetable,spring_greens,prepacked,1.26,kg,4,2018
vegetable,cabbage,white,0.33,kg,4,2018
vegetable,cabbage,round_green_other,0.36,head,4,2018
vegetable,capsicum,red,0.65,kg,4,2018
vegetable,carrots,topped_washed,0.44,kg,4,2018
vegetable,cauliflower,all,0.53,head,4,2018
vegetable,celeriac,celeriac,0.71,kg,4,2018
vegetable,cucumbers,cucumbers,0.82,kg,4,2018
vegetable,leeks,trimmed,1.03,kg,4,2018
vegetable,lettuce,butterhead_indoor,0.33,head,4,2018
vegetable,lettuce,little_gem,0.68,twin,4,2018
vegetable,onion,bulb_brown,0.35,kg,4,2018
vegetable,onion,bulb_red,0.46,kg,4,2018
vegetable,onion,saladspring,0.25,kg,4,2018
vegetable,swede,swede,0.15,kg,4,2018
vegetable,parsnips,all_varieties,0.77,kg,4,2018
vegetable,rhubarb,forced,3.24,kg,4,2018
vegetable,rhubarb,outdoor,2,kg,4,2018
vegetable,tomatoes,round,1.31,kg,4,2018
vegetable,tomatoes,cherry,3.24,kg,4,2018
vegetable,tomatoes,plum,0.6,kg,4,2018
vegetable,watercress,pillow_packs,10.09,kg,4,2018
cut_flowers,alstromeria,indoor,0.26,stem,4,2018
cut_flowers,narcissus,outdoor,0.02,stem,4,2018
cut_flowers,tulips,tulips,0.16,stem,4,2018
fruit,apples,bramleys_seedling,0.89,kg,4,2018
fruit,apples,gala,0.84,kg,4,2018
fruit,apples,other_late_season,1.76,kg,4,2018
fruit,pears,conference,0.88,kg,4,2018
vegetable,asparagus,asparagus,8.48,kg,4,2018
vegetable,beetroot,beetroot,0.49,kg,4,2018
vegetable,brussels_sprouts,brussels_sprouts,0.86,kg,4,2018
vegetable,pak_choi,pak_choi,2.68,kg,4,2018
vegetable,curly_kale,curly_kale,2.29,kg,4,2018
vegetable,cabbage,red,0.38,kg,4,2018
vegetable,cabbage,savoy,0.41,head,4,2018
vegetable,spring_greens,prepacked,1.36,kg,4,2018
vegetable,cabbage,white,0.33,kg,4,2018
vegetable,cabbage,round_green_other,0.37,head,4,2018
vegetable,capsicum,red,0.65,kg,4,2018
vegetable,carrots,topped_washed,0.43,kg,4,2018
vegetable,cauliflower,all,0.51,head,4,2018
vegetable,celeriac,celeriac,0.73,kg,4,2018
vegetable,cucumbers,cucumbers,0.77,kg,4,2018
vegetable,leeks,trimmed,1.04,kg,4,2018
vegetable,lettuce,butterhead_indoor,0.33,head,4,2018
vegetable,lettuce,little_gem,0.66,twin,4,2018
vegetable,onion,bulb_brown,0.34,kg,4,2018
vegetable,onion,bulb_red,0.47,kg,4,2018
vegetable,onion,saladspring,0.3,kg,4,2018
vegetable,swede,swede,0.14,kg,4,2018
vegetable,turnip,turnip,0.6,kg,4,2018
vegetable,parsnips,all_varieties,0.77,kg,4,2018
vegetable,rhubarb,forced,3.28,kg,4,2018
vegetable,rhubarb,outdoor,2.18,kg,4,2018
vegetable,tomatoes,round,1.31,kg,4,2018
vegetable,tomatoes,vine,1.5,kg,4,2018
vegetable,tomatoes,plum,1.5,kg,4,2018
vegetable,watercress,pillow_packs,10.23,kg,4,2018
cut_flowers,alstromeria,indoor,0.27,stem,4,2018
cut_flowers,narcissus,outdoor,0.02,stem,4,2018
cut_flowers,tulips,tulips,0.15,stem,4,2018
pot_plants,geranium,9_cm,1,unit,4,2018
fruit,apples,bramleys_seedling,0.83,kg,4,2018
fruit,apples,gala,0.85,kg,4,2018
fruit,apples,other_late_season,1.81,kg,4,2018
fruit,pears,conference,0.82,kg,4,2018
vegetable,asparagus,asparagus,11.83,kg,4,2018
vegetable,beetroot,beetroot,0.48,kg,4,2018
vegetable,brussels_sprouts,brussels_sprouts,0.72,kg,4,2018
vegetable,pak_choi,pak_choi,2.59,kg,4,2018
vegetable,curly_kale,curly_kale,2.21,kg,4,2018
vegetable,cabbage,red,0.35,kg,4,2018
vegetable,cabbage,savoy,0.43,head,4,2018
vegetable,spring_greens,prepacked,1.36,kg,4,2018
vegetable,cabbage,white,0.33,kg,4,2018
vegetable,cabbage,round_green_other,0.38,head,4,2018
vegetable,carrots,topped_washed,0.42,kg,4,2018
vegetable,cauliflower,all,0.72,head,4,2018
vegetable,celeriac,celeriac,0.73,kg,4,2018
vegetable,cucumbers,cucumbers,0.74,kg,4,2018
vegetable,leeks,trimmed,1.09,kg,4,2018
vegetable,lettuce,butterhead_indoor,0.31,head,4,2018
vegetable,lettuce,little_gem,0.65,twin,4,2018
vegetable,onion,bulb_brown,0.33,kg,4,2018
vegetable,onion,bulb_red,0.44,kg,4,2018
vegetable,swede,swede,0.14,kg,4,2018
vegetable,turnip,turnip,0.6,kg,4,2018
vegetable,parsnips,all_varieties,0.77,kg,4,2018
vegetable,rhubarb,forced,5,kg,4,2018
vegetable,rhubarb,outdoor,2.34,kg,4,2018
vegetable,tomatoes,round,1.04,kg,4,2018
vegetable,tomatoes,vine,1.5,kg,4,2018
vegetable,tomatoes,plum,1.33,kg,4,2018
vegetable,watercress,pillow_packs,10.59,kg,4,2018
cut_flowers,alstromeria,indoor,0.24,stem,4,2018
cut_flowers,narcissus,outdoor,0.02,stem,4,2018
cut_flowers,tulips,tulips,0.17,stem,4,2018
fruit,apples,bramleys_seedling,0.85,kg,4,2018
fruit,apples,braeburn,0.81,kg,4,2018
fruit,apples,gala,0.9,kg,4,2018
fruit,apples,other_late_season,1.95,kg,4,2018
fruit,pears,conference,0.78,kg,4,2018
vegetable,asparagus,asparagus,16,kg,4,2018
vegetable,beetroot,beetroot,0.46,kg,4,2018
vegetable,brussels_sprouts,brussels_sprouts,0.63,kg,4,2018
vegetable,pak_choi,pak_choi,2.7,kg,4,2018
vegetable,curly_kale,curly_kale,2.4,kg,4,2018
vegetable,cabbage,red,0.37,kg,4,2018
vegetable,cabbage,savoy,0.41,head,4,2018
vegetable,spring_greens,prepacked,1.39,kg,4,2018
vegetable,cabbage,white,0.34,kg,4,2018
vegetable,cabbage,round_green_other,0.37,head,4,2018
vegetable,carrots,topped_washed,0.4,kg,4,2018
vegetable,cauliflower,all,0.84,head,4,2018
vegetable,celeriac,celeriac,0.77,kg,4,2018
vegetable,cucumbers,cucumbers,0.74,kg,4,2018
vegetable,leeks,trimmed,1.1,kg,4,2018
vegetable,lettuce,butterhead_indoor,0.3,head,4,2018
vegetable,lettuce,little_gem,0.63,twin,4,2018
vegetable,onion,bulb_brown,0.33,kg,4,2018
vegetable,onion,bulb_red,0.46,kg,4,2018
vegetable,swede,swede,0.14,kg,4,2018
vegetable,turnip,turnip,0.59,kg,4,2018
